wavelength,intensity,error,region,wavelength_unit,intensity_unit
15.307231797265256,16878.480292426215,163.5436363116789,1,micron,MJy/sr
15.309691778238898,16856.86111111111,165.52894032772068,1,micron,MJy/sr
15.31215175921254,16810.728068033855,177.72697963703595,1,micron,MJy/sr
15.314611740186182,16850.903157552082,196.13180022587775,1,micron,MJy/sr
15.317071721159822,16840.153076171875,198.35569559060073,1,micron,MJy/sr
15.319531702133464,16859.737128363715,187.61619032426344,1,micron,MJy/sr
15.321991683107106,16804.233303493922,165.28822739226945,1,micron,MJy/sr
15.324451664080748,16966.792304144965,154.92675429203354,1,micron,MJy/sr
15.326911645054388,17031.759399414062,153.53759391951118,1,micron,MJy/sr
15.32937162602803,16977.490776909723,170.60163014505358,1,micron,MJy/sr
15.331831607001671,16898.333197699652,190.46484415783658,1,micron,MJy/sr
15.334291587975313,16961.844116210938,184.18888276480172,1,micron,MJy/sr
15.336751568948953,17050.712768554688,191.79733631336097,1,micron,MJy/sr
15.339211549922595,16942.995496961805,166.38381813842264,1,micron,MJy/sr
15.341671530896237,16952.19670952691,163.50134199974428,1,micron,MJy/sr
15.344131511869879,17057.860866970484,162.47196153394748,1,micron,MJy/sr
15.346591492843519,17014.038397894965,164.26634885438287,1,micron,MJy/sr
15.34905147381716,17000.606350368922,195.8798285221549,1,micron,MJy/sr
15.351511454790803,17022.358547634547,182.41599557465096,1,micron,MJy/sr
15.353971435764445,17187.588460286457,200.14068414495517,1,micron,MJy/sr
15.356431416738086,17032.976047092016,169.1643250680443,1,micron,MJy/sr
15.358891397711727,17085.683932834203,173.7282408123013,1,micron,MJy/sr
15.361351378685368,17106.356770833332,172.7205565293428,1,micron,MJy/sr
15.36381135965901,17115.94558376736,170.40225834204958,1,micron,MJy/sr
15.366271340632652,17175.341824001734,185.82647270780845,1,micron,MJy/sr
15.368731321606292,17090.366997612848,189.6457242730324,1,micron,MJy/sr
15.371191302579934,17254.411105685766,211.37360223634627,1,micron,MJy/sr
15.373651283553576,17092.278293185766,190.07731270373898,1,micron,MJy/sr
15.376111264527218,17102.468858506945,187.62183490851763,1,micron,MJy/sr
15.378571245500858,17193.08753797743,174.19120770501377,1,micron,MJy/sr
15.3810312264745,17125.242350260418,166.06898217222547,1,micron,MJy/sr
15.383491207448142,17104.336235894098,182.5314534507029,1,micron,MJy/sr
15.385951188421783,17047.17005750868,182.80119508344328,1,micron,MJy/sr
15.388411169395425,17242.403781467016,213.0971545881408,1,micron,MJy/sr
15.390871150369065,17146.180826822918,189.1534436969536,1,micron,MJy/sr
15.393331131342707,17060.196885850695,177.85407596501005,1,micron,MJy/sr
15.39579111231635,17128.347683376734,158.53565569491658,1,micron,MJy/sr
15.398251093289991,17149.084594726562,154.78197880328912,1,micron,MJy/sr
15.400711074263631,17123.95758734809,169.53314882345364,1,micron,MJy/sr
15.403171055237273,17079.45982530382,172.67376810487121,1,micron,MJy/sr
15.405631036210915,17246.260335286457,203.82136389554458,1,micron,MJy/sr
15.408091017184557,17131.549560546875,185.2893278009608,1,micron,MJy/sr
15.410550998158197,17119.208685980902,182.6433332549986,1,micron,MJy/sr
15.413010979131839,17199.770751953125,163.0620208024902,1,micron,MJy/sr
15.41547096010548,17276.896402994793,157.690154093851,1,micron,MJy/sr
15.417930941079122,17286.747992621527,171.15203266625014,1,micron,MJy/sr
15.420390922052762,17209.652669270832,180.7280159688825,1,micron,MJy/sr
15.422850903026404,17382.29408094618,208.33505537928465,1,micron,MJy/sr
15.425310884000046,17348.254367404516,206.49137671025954,1,micron,MJy/sr
15.427770864973688,17355.076822916668,206.83178328147247,1,micron,MJy/sr
15.43023084594733,17354.956515842016,175.50650377122196,1,micron,MJy/sr
15.43269082692097,17383.6025390625,168.29218441188263,1,micron,MJy/sr
15.435150807894612,17369.571451822918,173.392662099157,1,micron,MJy/sr
15.437610788868254,17295.94113498264,182.6488939936971,1,micron,MJy/sr
15.440070769841896,17446.48220486111,209.92622310621348,1,micron,MJy/sr
15.442530750815536,17434.62757703993,211.31262091759785,1,micron,MJy/sr
15.444990731789177,17434.354302300348,227.69616764598143,1,micron,MJy/sr
15.44745071276282,17383.22935655382,188.39628593821124,1,micron,MJy/sr
15.449910693736461,17454.36474609375,184.02033146719418,1,micron,MJy/sr
15.452370674710101,17490.33336046007,180.4580212247356,1,micron,MJy/sr
15.454830655683743,17443.348578559027,183.1009520032885,1,micron,MJy/sr
15.457290636657385,17446.25830078125,199.02241396956953,1,micron,MJy/sr
15.459750617631027,17555.67662217882,204.2431871172087,1,micron,MJy/sr
15.462210598604669,17575.27357313368,232.6559356618719,1,micron,MJy/sr
15.464670579578309,17555.60511610243,187.05751037656822,1,micron,MJy/sr
15.46713056055195,17620.909098307293,182.14774697370342,1,micron,MJy/sr
15.469590541525593,17622.779405381945,171.4573052446801,1,micron,MJy/sr
15.472050522499234,17634.294840494793,173.89851481108622,1,micron,MJy/sr
15.474510503472874,17634.240885416668,177.33550512500085,1,micron,MJy/sr
15.476970484446516,17622.321099175348,177.55525085676658,1,micron,MJy/sr
15.479430465420158,17600.443766276043,203.3391860970928,1,micron,MJy/sr
15.4818904463938,17623.842095269098,194.67718719501966,1,micron,MJy/sr
15.48435042736744,17791.655029296875,191.2149004739232,1,micron,MJy/sr
15.486810408341082,17809.934136284723,174.18137857046727,1,micron,MJy/sr
15.489270389314724,17769.844075520832,172.0010301164187,1,micron,MJy/sr
15.491730370288366,17811.880615234375,169.65098858791416,1,micron,MJy/sr
15.494190351262006,17929.742730034723,173.35977741698974,1,micron,MJy/sr
15.496650332235648,17961.513156467016,195.10836399652467,1,micron,MJy/sr
15.49911031320929,17941.120144314234,203.94281229974882,1,micron,MJy/sr
15.501570294182931,18185.74050564236,215.296876418779,1,micron,MJy/sr
15.504030275156573,18249.363823784723,189.833197094648,1,micron,MJy/sr
15.506490256130213,18391.042887369793,191.82155281078505,1,micron,MJy/sr
15.508950237103855,18439.507514105902,181.96725058493797,1,micron,MJy/sr
15.511410218077497,18666.116617838543,185.75967474570788,1,micron,MJy/sr
15.513870199051139,18736.586018880207,199.7993630060438,1,micron,MJy/sr
15.516330180024779,18744.166612413195,216.6142112213871,1,micron,MJy/sr
15.518790160998421,18992.873480902777,244.1089530122084,1,micron,MJy/sr
15.521250141972063,19131.005316840277,219.08746306519095,1,micron,MJy/sr
15.523710122945705,19419.3642578125,222.10327766588784,1,micron,MJy/sr
15.526170103919345,19477.981472439234,198.79809220595737,1,micron,MJy/sr
15.528630084892987,19624.025010850695,198.14224214104564,1,micron,MJy/sr
15.531090065866628,19807.31480577257,202.8198150518357,1,micron,MJy/sr
15.53355004684027,20055.258219401043,216.8827163606874,1,micron,MJy/sr
15.53601002781391,20543.3388671875,260.4331581437744,1,micron,MJy/sr
15.538470008787552,21180.514567057293,254.90025739488388,1,micron,MJy/sr
15.540929989761194,22418.69167751736,285.28155787441256,1,micron,MJy/sr
15.543389970734836,23893.308973524305,257.82407667561654,1,micron,MJy/sr
15.545849951708478,26196.590006510418,269.9987753363276,1,micron,MJy/sr
15.548309932682118,28847.171712239582,274.6795410065849,1,micron,MJy/sr
15.55076991365576,31427.423394097223,300.6821284719321,1,micron,MJy/sr
15.553229894629402,33029.08013237847,356.3867538381661,1,micron,MJy/sr
15.555689875603044,33055.03390842014,364.8584631088946,1,micron,MJy/sr
15.558149856576684,31352.092122395832,377.0083734411735,1,micron,MJy/sr
15.560609837550325,27520.35080295139,281.15531896654824,1,micron,MJy/sr
15.563069818523967,23920.58523220486,240.9549535384483,1,micron,MJy/sr
15.56552979949761,21198.014350043402,198.63289511272635,1,micron,MJy/sr
15.56798978047125,19638.306640625,185.6549946394653,1,micron,MJy/sr
15.570449761444891,18823.791395399305,189.41741012768043,1,micron,MJy/sr
15.572909742418533,18419.779947916668,190.2910113720465,1,micron,MJy/sr
15.575369723392175,18443.701714409723,207.95911100401463,1,micron,MJy/sr
15.577829704365817,18147.04296875,199.17123378426135,1,micron,MJy/sr
15.580289685339457,18112.18820529514,209.65362893074425,1,micron,MJy/sr
15.582749666313099,18057.68625217014,176.08753636422122,1,micron,MJy/sr
15.58520964728674,18073.322645399305,181.14509578631728,1,micron,MJy/sr
15.587669628260382,17992.633219401043,177.7430877078444,1,micron,MJy/sr
15.590129609234022,17931.128390842016,183.97415818628787,1,micron,MJy/sr
15.592589590207664,18042.280300564234,199.13742772482132,1,micron,MJy/sr
15.595049571181306,17938.293836805555,203.0736572702168,1,micron,MJy/sr
15.597509552154948,17996.733642578125,229.58267634008527,1,micron,MJy/sr
15.599969533128588,17914.431342230902,202.76834059019066,1,micron,MJy/sr
15.60242951410223,18014.303032769098,202.75377981866004,1,micron,MJy/sr
15.604889495075872,17926.936848958332,188.05622643402515,1,micron,MJy/sr
15.607349476049514,17893.33970811632,189.4892690084525,1,micron,MJy/sr
15.609809457023154,17964.52720811632,193.62068462775244,1,micron,MJy/sr
15.612269437996796,17922.07443576389,189.8779078350216,1,micron,MJy/sr
15.614729418970438,17955.221571180555,223.5840213993539,1,micron,MJy/sr
15.61718939994408,17926.142144097223,219.63131245594138,1,micron,MJy/sr
15.619649380917721,18065.907524956598,227.25306383783774,1,micron,MJy/sr
15.622109361891361,17990.936442057293,201.9451265587382,1,micron,MJy/sr
15.624569342865003,17931.985188802082,202.48507914189878,1,micron,MJy/sr
15.627029323838645,18001.954074435766,191.33029918039756,1,micron,MJy/sr
15.629489304812287,18054.581597222223,183.2616697276358,1,micron,MJy/sr
15.631949285785927,18053.032877604168,195.93695396588174,1,micron,MJy/sr
15.634409266759569,17914.426079644098,200.3062363258092,1,micron,MJy/sr
15.63686924773321,18030.384792751734,222.9635956063062,1,micron,MJy/sr
15.639329228706853,17996.278266059027,210.09647809280318,1,micron,MJy/sr
15.641789209680493,17959.226019965277,213.05936751598946,1,micron,MJy/sr
15.644249190654135,17962.845675998266,190.56131890959503,1,micron,MJy/sr
15.646709171627776,18094.29931640625,178.25904176320492,1,micron,MJy/sr
15.649169152601418,18098.657958984375,173.40421573328084,1,micron,MJy/sr
15.651629133575058,17959.932291666668,173.40836950662322,1,micron,MJy/sr
15.6540891145487,18074.879503038195,188.65863008544218,1,micron,MJy/sr
15.656549095522342,18065.150580512152,193.14267946974064,1,micron,MJy/sr
15.659009076495984,18052.788601345484,214.49532933303854,1,micron,MJy/sr
15.661469057469626,17957.58740234375,200.8016739380526,1,micron,MJy/sr
15.663929038443266,18079.785671657984,197.44737986959245,1,micron,MJy/sr
15.666389019416908,18160.22767469618,176.82338015896588,1,micron,MJy/sr
15.66884900039055,18112.93394639757,173.02734295158726,1,micron,MJy/sr
15.671308981364191,18099.233723958332,177.210148906399,1,micron,MJy/sr
15.673768962337832,18137.25328233507,182.07081020156076,1,micron,MJy/sr
15.676228943311473,18224.706353081598,204.46247203523487,1,micron,MJy/sr
15.678688924285115,18142.138563368055,214.81514435238535,1,micron,MJy/sr
15.681148905258757,18230.981770833332,227.71302308930078,1,micron,MJy/sr
15.683608886232397,18240.983154296875,197.9079026799145,1,micron,MJy/sr
15.686068867206039,18250.262722439234,195.75640384632666,1,micron,MJy/sr
15.688528848179681,18193.652452256945,183.6794629581987,1,micron,MJy/sr
15.690988829153323,18212.567274305555,188.67879188435344,1,micron,MJy/sr
15.693448810126965,18186.186821831598,198.45188406575093,1,micron,MJy/sr
15.695908791100605,18165.22732204861,207.39841557115415,1,micron,MJy/sr
15.698368772074247,18167.6318359375,233.84344968969327,1,micron,MJy/sr
15.700828753047888,18194.562879774305,225.28967580294878,1,micron,MJy/sr
15.70328873402153,18260.365478515625,223.42151627172976,1,micron,MJy/sr
15.70574871499517,18167.088460286457,198.04016090113208,1,micron,MJy/sr
15.708208695968812,18215.874918619793,195.13491340784648,1,micron,MJy/sr
15.710668676942454,18266.915717230902,188.9473740709205,1,micron,MJy/sr
15.713128657916096,18285.082275390625,197.82157438469093,1,micron,MJy/sr
15.715588638889736,18230.898518880207,210.09259999189285,1,micron,MJy/sr
15.718048619863378,18337.68603515625,217.73404033376258,1,micron,MJy/sr
15.72050860083702,18415.533772786457,231.1685746577942,1,micron,MJy/sr
15.722968581810662,18273.084771050348,211.51458442683426,1,micron,MJy/sr
15.725428562784302,18334.883273654516,224.60705427538917,1,micron,MJy/sr
15.727888543757944,18329.45619032118,198.77569784004095,1,micron,MJy/sr
15.730348524731586,18328.339111328125,201.58027766271775,1,micron,MJy/sr
15.732808505705227,18268.833251953125,192.9082468377065,1,micron,MJy/sr
15.73526848667887,18323.309543185766,195.33584473538005,1,micron,MJy/sr
15.73772846765251,18302.616102430555,194.97576779891835,1,micron,MJy/sr
15.740188448626151,18284.008355034723,190.76462783391946,1,micron,MJy/sr
15.742648429599793,18336.57972547743,222.97274630236598,1,micron,MJy/sr
15.745108410573435,18354.921766493055,217.87793970182753,1,micron,MJy/sr
15.747568391547075,18420.057562934027,214.7002817066828,1,micron,MJy/sr
15.750028372520717,18361.156087239582,191.01938845627973,1,micron,MJy/sr
15.752488353494359,18335.661159939234,195.3226072999407,1,micron,MJy/sr
15.754948334468,18311.849555121527,177.67578479339713,1,micron,MJy/sr
15.75740831544164,18384.927218967016,174.5668511567418,1,micron,MJy/sr
15.759868296415283,18411.344970703125,182.53816743362404,1,micron,MJy/sr
15.762328277388924,18340.352783203125,187.1837616095483,1,micron,MJy/sr
15.764788258362566,18424.306966145832,225.88569967868585,1,micron,MJy/sr
15.767248239336208,18347.628797743055,212.96321091112978,1,micron,MJy/sr
15.769708220309848,18463.911539713543,224.9285508513173,1,micron,MJy/sr
15.77216820128349,18417.132242838543,195.984014255508,1,micron,MJy/sr
15.774628182257132,18559.408393012152,190.43906965377076,1,micron,MJy/sr
15.777088163230774,18500.305121527777,176.27834461153535,1,micron,MJy/sr
15.779548144204414,18483.23548719618,180.26276789038195,1,micron,MJy/sr
15.782008125178056,18589.00265842014,201.81389081271058,1,micron,MJy/sr
15.784468106151698,18611.371473524305,206.0447326648696,1,micron,MJy/sr
15.78692808712534,18656.172037760418,245.2131605562395,1,micron,MJy/sr
15.78938806809898,18491.53640407986,232.7647615260108,1,micron,MJy/sr
15.791848049072621,18727.482801649305,235.222293663512,1,micron,MJy/sr
15.794308030046263,18652.694281684027,202.53121036204314,1,micron,MJy/sr
15.796768011019905,18674.280788845484,196.47780536555757,1,micron,MJy/sr
15.799227991993545,18713.047254774305,189.63408729387547,1,micron,MJy/sr
15.801687972967187,18713.310356987848,193.8514653654376,1,micron,MJy/sr
15.804147953940829,18734.301595052082,216.28285990260076,1,micron,MJy/sr
15.80660793491447,18603.514322916668,219.67752960900873,1,micron,MJy/sr
15.809067915888113,18649.824815538195,252.21304373724251,1,micron,MJy/sr
15.811527896861753,18700.572862413195,233.2035487413577,1,micron,MJy/sr
15.813987877835395,18763.83349609375,233.41005608144417,1,micron,MJy/sr
15.816447858809036,18577.79324001736,203.87180206744745,1,micron,MJy/sr
15.818907839782678,18612.266411675348,205.51948283644592,1,micron,MJy/sr
15.821367820756318,18675.559380425348,200.68357718357848,1,micron,MJy/sr
15.82382780172996,18639.243082682293,202.46228154286294,1,micron,MJy/sr
15.826287782703602,18690.242241753473,212.77514104004146,1,micron,MJy/sr
15.828747763677244,18589.594075520832,213.926737812382,1,micron,MJy/sr
15.831207744650884,18686.626166449652,232.18054912227097,1,micron,MJy/sr
15.833667725624526,18554.521104600695,223.18619010591394,1,micron,MJy/sr
15.836127706598168,18554.27454969618,237.26423710201402,1,micron,MJy/sr
15.83858768757181,18671.66078016493,216.3869947762392,1,micron,MJy/sr
15.84104766854545,18578.901963975695,213.5905468913425,1,micron,MJy/sr
15.843507649519092,18585.576741536457,208.31433685775502,1,micron,MJy/sr
15.845967630492733,18627.658284505207,205.35975283720396,1,micron,MJy/sr
15.848427611466375,18740.50257703993,201.00977257251427,1,micron,MJy/sr
15.850887592440017,18711.64306640625,188.36383061738397,1,micron,MJy/sr
15.853347573413657,18689.218777126734,214.63215897708787,1,micron,MJy/sr
15.8558075543873,18722.090494791668,212.20721779496458,1,micron,MJy/sr
15.858267535360941,18784.84339735243,238.6483396975744,1,micron,MJy/sr
15.860727516334583,18685.380777994793,218.36139430447668,1,micron,MJy/sr
15.863187497308223,18732.029188368055,225.3950767642085,1,micron,MJy/sr
15.865647478281865,18878.579020182293,203.99663125908504,1,micron,MJy/sr
15.868107459255507,18806.16037326389,194.3320654894934,1,micron,MJy/sr
15.870567440229149,18819.36732313368,186.41935199456825,1,micron,MJy/sr
15.873027421202789,18838.218288845484,178.5018565827167,1,micron,MJy/sr
15.87548740217643,18972.936577690973,199.22749749567313,1,micron,MJy/sr
15.877947383150072,18905.087158203125,202.5005270868295,1,micron,MJy/sr
15.880407364123714,18980.448052300348,229.34946537179732,1,micron,MJy/sr
15.882867345097356,19355.380316840277,233.63663306299895,1,micron,MJy/sr
15.885327326070996,19425.959011501734,231.23748095626573,1,micron,MJy/sr
15.887787307044638,19469.879340277777,199.77936319376175,1,micron,MJy/sr
15.89024728801828,19443.902235243055,193.32850200990276,1,micron,MJy/sr
15.892707268991922,19461.66832139757,184.03871336167882,1,micron,MJy/sr
15.895167249965562,19421.838758680555,185.62221704108325,1,micron,MJy/sr
15.897627230939204,19408.382975260418,201.0998642527823,1,micron,MJy/sr
15.900087211912846,19224.387993706598,211.5764154170589,1,micron,MJy/sr
15.902547192886487,19016.852593315973,235.73739202297824,1,micron,MJy/sr
15.905007173860128,18969.168863932293,233.62592877448085,1,micron,MJy/sr
15.90746715483377,19032.603597005207,243.86819001167626,1,micron,MJy/sr
15.909927135807411,18955.86900499132,210.92555104998686,1,micron,MJy/sr
15.912387116781053,19012.297878689234,204.9033652500325,1,micron,MJy/sr
15.914847097754693,19064.906684027777,192.02414946301337,1,micron,MJy/sr
15.917307078728335,19108.264729817707,204.47870295859087,1,micron,MJy/sr
15.919767059701977,18857.867784288195,228.02619559047514,1,micron,MJy/sr
15.922227040675619,18491.19851345486,258.52085648559205,1,micron,MJy/sr
15.92468702164926,18489.50021701389,273.3172605953549,1,micron,MJy/sr
15.9271470026229,18438.741617838543,282.67633353178337,1,micron,MJy/sr
15.929606983596543,18515.91810438368,322.2919756770034,1,micron,MJy/sr
15.932066964570184,18843.275363498266,268.5620980955353,1,micron,MJy/sr
15.934526945543826,19192.59619140625,251.58856556154208,1,micron,MJy/sr
15.936986926517466,19124.278835720484,207.0676636772267,1,micron,MJy/sr
15.939446907491108,19109.982476128473,201.3960099817086,1,micron,MJy/sr
15.94190688846475,19175.13156467014,198.42395188648703,1,micron,MJy/sr
15.944366869438392,19228.05384657118,201.44643650732363,1,micron,MJy/sr
15.946826850412032,19034.417643229168,197.3619752941275,1,micron,MJy/sr
15.949286831385674,19065.128960503473,197.99192277801865,1,micron,MJy/sr
15.951746812359316,19207.22886827257,210.0533867581375,1,micron,MJy/sr
15.954206793332958,19061.418836805555,214.15671695800287,1,micron,MJy/sr
15.956666774306598,19087.442789713543,222.44441213008517,1,micron,MJy/sr
15.95912675528024,19078.157253689234,214.805691738552,1,micron,MJy/sr
15.961586736253881,19277.864935980902,216.09881299113448,1,micron,MJy/sr
15.964046717227523,19059.449191623266,202.3140122842001,1,micron,MJy/sr
15.966506698201165,19059.43603515625,207.63386968523378,1,micron,MJy/sr
15.968966679174805,19076.03390842014,205.43824100059726,1,micron,MJy/sr
15.971426660148447,19109.263834635418,198.8985397493611,1,micron,MJy/sr
15.973886641122089,19159.669976128473,210.92948996891437,1,micron,MJy/sr
15.97634662209573,19064.287000868055,213.51377661470022,1,micron,MJy/sr
15.978806603069371,19110.596028645832,245.30537074284865,1,micron,MJy/sr
15.981266584043013,19023.824625651043,237.7760504114413,1,micron,MJy/sr
15.983726565016655,19104.050699869793,252.091796994502,1,micron,MJy/sr
15.986186545990297,19036.20396592882,225.27201293674543,1,micron,MJy/sr
15.988646526963937,19142.998643663195,216.07519198330493,1,micron,MJy/sr
15.991106507937578,19100.70383029514,185.5458371907343,1,micron,MJy/sr
15.99356648891122,19112.035888671875,182.41296040721346,1,micron,MJy/sr
15.996026469884862,19137.446723090277,189.5860744073321,1,micron,MJy/sr
15.998486450858504,19134.439968532984,191.3027127411498,1,micron,MJy/sr
16.000946431832144,19220.230495876734,215.3018032588547,1,micron,MJy/sr
16.003406412805788,19115.20827907986,219.1604887537225,1,micron,MJy/sr
16.005866393779428,19238.616672092016,247.95706544937678,1,micron,MJy/sr
16.008326374753068,19170.07590060764,223.73785074105288,1,micron,MJy/sr
16.01078635572671,19219.800862630207,224.7297926579696,1,micron,MJy/sr
16.01324633670035,19091.09836154514,197.73971294022869,1,micron,MJy/sr
16.015706317673992,19187.111436631945,197.16174783676433,1,micron,MJy/sr
16.018166298647635,19247.62158203125,191.20421551565363,1,micron,MJy/sr
16.020626279621276,19187.74245876736,192.971319066527,1,micron,MJy/sr
16.02308626059492,19183.13343641493,209.50382624711946,1,micron,MJy/sr
16.02554624156856,19213.790825737848,210.2495056130124,1,micron,MJy/sr
16.0280062225422,19406.17333984375,225.944081135232,1,micron,MJy/sr
16.030466203515843,19178.788764105902,207.91593324599424,1,micron,MJy/sr
16.032926184489483,19348.344428168402,243.19812518048073,1,micron,MJy/sr
16.035386165463127,19296.041395399305,216.34416535579015,1,micron,MJy/sr
16.037846146436767,19409.938585069445,215.93188762484456,1,micron,MJy/sr
16.040306127410407,19371.80197482639,195.9704337286624,1,micron,MJy/sr
16.04276610838405,19396.223470052082,206.06283818980305,1,micron,MJy/sr
16.04522608935769,19416.786295572918,206.0580802422681,1,micron,MJy/sr
16.04768607033133,19440.42054578993,200.79369936187982,1,micron,MJy/sr
16.050146051304974,19433.45431857639,209.99216517844226,1,micron,MJy/sr
16.052606032278614,19429.238579644098,208.8759240574557,1,micron,MJy/sr
16.055066013252258,19492.045355902777,223.1598675419536,1,micron,MJy/sr
16.057525994225898,19359.615478515625,219.8630373565068,1,micron,MJy/sr
16.059985975199538,19434.91769748264,238.2969235430374,1,micron,MJy/sr
16.062445956173182,19401.232666015625,228.33316163096347,1,micron,MJy/sr
16.064905937146822,19451.080810546875,231.48110542659688,1,micron,MJy/sr
16.067365918120462,19492.093180338543,211.16160381467427,1,micron,MJy/sr
16.069825899094106,19439.189344618055,208.5355551220347,1,micron,MJy/sr
16.072285880067746,19492.69997829861,207.81233400176896,1,micron,MJy/sr
16.07474586104139,19480.393446180555,201.41535184507006,1,micron,MJy/sr
16.07720584201503,19449.567762586805,206.67111450054605,1,micron,MJy/sr
16.07966582298867,19450.297960069445,202.2401346629174,1,micron,MJy/sr
16.082125803962313,19543.002549913195,229.09223337163087,1,micron,MJy/sr
16.084585784935953,19543.920979817707,236.58226922353458,1,micron,MJy/sr
16.087045765909597,19491.253445095484,254.63525885031996,1,micron,MJy/sr
16.089505746883237,19454.357611762152,247.19597542053108,1,micron,MJy/sr
16.091965727856877,19489.426323784723,253.47896122129333,1,micron,MJy/sr
16.09442570883052,19595.106038411457,229.35520170159398,1,micron,MJy/sr
16.09688568980416,19526.995659722223,220.62180949149473,1,micron,MJy/sr
16.0993456707778,19497.303683810766,215.49250981324082,1,micron,MJy/sr
16.101805651751445,19553.02454969618,216.35322173572249,1,micron,MJy/sr
16.104265632725085,19576.19943576389,215.9237053416041,1,micron,MJy/sr
16.10672561369873,19497.96462673611,212.21604181630096,1,micron,MJy/sr
16.10918559467237,19493.729899088543,237.5520078687178,1,micron,MJy/sr
16.11164557564601,19586.61851671007,253.4816299405673,1,micron,MJy/sr
16.114105556619652,19642.235297309027,270.3653193690758,1,micron,MJy/sr
